0.9061024044654358,0.8457481333605241,0.8826207039899269,0.8236657763443027,0.8145121100368783,0.8330275229357799
0.9335551738943753,0.8863390124375535,0.9157450212702336,0.8708937324017104,0.8625284032224747,0.8794229149115417
0.9290468012022327,0.784563109034044,0.8644934649496681,0.7672535211267605,0.7626881344067203,0.7718738930216082
0.97281558608845,0.7896639097111352,0.8726407585160815,0.7811622380643768,0.8060633080695497,0.757753562447611
0.9881655216831258,0.8316841657305151,0.9013349099612492,0.8278016399843812,0.8486789431545236,0.8079268292682927
0.9886753971661657,0.8161348702037606,0.903026554772274,0.8132743362831858,0.8147163120567376,0.8118374558303887
0.9849989265779304,0.7504465191543275,0.8699804047746021,0.7467149977344814,0.7457013574660634,0.7477313974591652
0.9896951481322456,0.8278129998675721,0.9147542634245429,0.8252957233848954,0.8156474820143885,0.8351749539594844
0.9854819665092315,0.6114287047684399,0.7978155614369288,0.6076867295141407,0.6125730994152047,0.6028776978417266
0.9951427651352511,0.8425861327976297,0.9322859371779817,0.8408091468777485,0.8156996587030717,0.867513611615245
0.9973164448261056,0.8608506722986371,0.9234234261210295,0.8599439775910364,0.8721590909090909,0.8480662983425414
0.9961356805495921,0.776694519756517,0.8904944391049049,0.7757009345794392,0.7685185185185185,0.7830188679245284
0.9920835122370116,0.32394615545770933,0.6371817340350873,0.31554524361948955,0.3655913978494624,0.27755102040816326
0.9983093602404466,0.8715986562149091,0.9342751736422168,0.8711656441717792,0.8729508196721312,0.8693877551020408
0.9973432803778446,0.7174123383068203,0.8187308759695439,0.7079646017699115,0.7947019867549668,0.6382978723404256
0.998121511378274,0.7780332669987657,0.8632994273308028,0.7741935483870968,0.8275862068965517,0.7272727272727273
0.9997316444826105,0.9693922422535804,0.9845951930586428,0.9693251533742331,0.9693251533742331,0.9693251533742331
0.9964040360669816,0.5588635702927305,0.7633559022966441,0.5562913907284768,0.5874125874125874,0.5283018867924528
0.9991680978960927,0.9024184467988573,0.9523160470141305,0.9022082018927445,0.89937106918239,0.9050632911392406
0.998094675826535,0.7754152525093589,0.8955784312696197,0.7746031746031746,0.7577639751552795,0.7922077922077922
0.9992486045513096,0.894553533092069,0.9640299116038251,0.8931297709923665,0.8602941176470589,0.9285714285714286
0.9991412623443539,0.8433519393158724,0.9213533537843317,0.8431372549019607,0.8431372549019608,0.8431372549019608
0.9987118935165307,0.7536601522889014,0.8647174685179206,0.7525773195876287,0.776595744680851,0.73
0.9991412623443539,0.835594547426766,0.9260736522087591,0.8350515463917525,0.8181818181818182,0.8526315789473684
0.9992754401030485,0.8490132684301902,0.9074741858060531,0.847457627118644,0.8823529411764706,0.8152173913043478
0.9991680978960927,0.8100476984356934,0.9071922553217768,0.8098159509202455,0.8048780487804879,0.8148148148148148
0.9986045513095749,0.6167251627481338,0.7271382716834085,0.5737704918032788,0.7777777777777778,0.45454545454545453
0.9990875912408759,0.7706524788697601,0.879784882626583,0.7702702702702703,0.7808219178082192,0.76
0.9988460712752254,0.6634753095564077,0.7855395263444949,0.6504065040650406,0.7547169811320755,0.5714285714285714
0.9991144267926149,0.7637657924774296,0.8952669911190879,0.7625899280575541,0.7361111111111112,0.7910447761194029
0.9993022756547875,0.7855424458915765,0.8592674731182796,0.7796610169491525,0.8518518518518519,0.71875
0.9992217689995706,0.7610129348239717,0.8707930201463328,0.7603305785123968,0.7796610169491526,0.7419354838709677
0.9981751824817519,0.3636813197617893,0.6606406556436054,0.3584905660377358,0.40425531914893614,0.3220338983050847
0.9995169600686991,0.8546063687241824,0.9481145977567578,0.8524590163934426,0.8125,0.896551724137931
0.9983898668956633,0.37938924778205246,0.6488540403876085,0.36170212765957444,0.4594594594594595,0.2982456140350877
0.9992486045513096,0.7504136655360639,0.8816166176804732,0.7499999999999999,0.7368421052631579,0.7636363636363637
0.9992217689995706,0.72923690605104,0.8609229896383888,0.7289719626168224,0.7358490566037735,0.7222222222222222
0.9993291112065265,0.7362709317303564,0.823435358611238,0.7252747252747253,0.825,0.6470588235294118
0.9982288535852297,0.14420338289411466,0.5507248284239129,0.13157894736842107,0.18518518518518517,0.10204081632653061
0.9994096178617432,0.7624850371469092,0.8644624175981657,0.7608695652173914,0.7954545454545454,0.7291666666666666
0.9983898668956633,0.3185843514579023,0.6586878999560353,0.3181818181818182,0.3181818181818182,0.3181818181818182
0.9997316444826105,0.8842796408543511,0.9317644472668654,0.8837209302325582,0.9047619047619048,0.8636363636363636
0.9991949334478317,0.6071725466342254,0.7873253814743176,0.6052631578947367,0.6388888888888888,0.575
0.9995706311721769,0.7955154968249305,0.8874059746400171,0.7948717948717949,0.8157894736842105,0.775
0.9997584800343495,0.8840224958596576,0.9124731356114334,0.88,0.9428571428571428,0.825
0.9991412623443539,0.502202304279376,0.735106097233414,0.5,0.5333333333333333,0.47058823529411764
0.9999463288965221,0.9706150708458566,0.9705882352941176,0.9696969696969697,1.0,0.9411764705882353
0.9994096178617432,0.34653503073425784,0.6189670669975693,0.31249999999999994,0.45454545454545453,0.23809523809523808
0.9998389866895664,0.8500805066552168,0.85,0.8235294117647058,1.0,0.7
0.9997584800343495,0.6750805066552169,0.7999597304625627,0.6666666666666665,0.75,0.6
0.999973164448261,0.9615518793143311,0.9615384615384616,0.9600000000000001,1.0,0.9230769230769231
